"645";"9589 4857 3565 3026";"VISA";"1031";"egészség";"5382367991";"9691";"HUF";"True";"1522572041.0"
"689";"5087 0991 8828 7732";"VISA";"1052";"üzemanyag";"5382368035";"14340";"HUF";"True";"1522572086.0"
"324";"4044 4188 1896 5841";"DINERS";"1051";"üzemanyag";"5382367670";"19724";"HUF";"True";"1522572127.0"
"616";"2582 3308 5743 8181";"DINERS";"1062";"szórakozás";"5382367962";"3865";"HUF";"True";"1522572146.0"
"286";"7851 3827 3188 6917";"VISA";"1081";"utazás";"5382367632";"337244";"HUF";"True";"1522572299.0"
"57";"2819 6230 7299 5558";"MAESTRO";"1042";"elektronikai";"5382367403";"110648";"HUF";"True";"1522572365.0"
"819";"2375 0344 0332 2622";"DINERS";"1051";"üzemanyag";"5382368165";"15855";"HUF";"True";"1522572384.0"
"163";"3017 8043 7136 9843";"MAESTRO";"1042";"elektronikai";"5382367509";"169150";"HUF";"True";"1522572519.0"
"308";"0930 9822 1078 8514";"AMEX";"1071";"könyv";"5382367654";"2520";"HUF";"True";"1522572542.0"
"557";"2570 5666 1480 7882";"JCB";"1030";"egészség";"5382367903";"24300";"HUF";"True";"1522572650.0"
"245";"1813 2959 8836 3879";"VISA";"1021";"ruházat";"5382367591";"20827";"HUF";"True";"1522572665.0"
"511";"8717 1146 8787 8902";"JCB";"1042";"elektronikai";"5382367857";"158081";"HUF";"True";"1522572843.0"
"121";"4569 4310 5014 6147";"DINERS";"1081";"utazás";"5382367467";"64340";"HUF";"True";"1522572854.0"
"82";"2066 4341 3165 0778";"MAESTRO";"1070";"könyv";"5382367428";"2976";"HUF";"True";"1522572908.0"
"828";"9986 9763 6373 6673";"MASTERCARD";"1010";"étterem";"5382368174";"4711";"HUF";"True";"1522572914.0"
"790";"5741 4402 9019 0403";"DINERS";"1012";"étterem";"5382368136";"3625";"HUF";"True";"1522573054.0"
"579";"2385 3747 8276 4229";"AMEX";"1001";"élelmiszer";"5382367925";"15556";"HUF";"True";"1522573058.0"
"521";"0374 6426 5444 2319";"JCB";"1003";"élelmiszer";"5382367867";"21927";"HUF";"True";"1522573175.0"
"311";"0930 9822 1078 8514";"AMEX";"1001";"élelmiszer";"5382367657";"16686";"HUF";"True";"1522573285.0"
"632";"9018 0227 0790 7604";"MASTERCARD";"1032";"egészség";"5382367978";"33354";"HUF";"True";"1522573477.0"
"313";"6655 8675 7582 4358";"AMEX";"1051";"üzemanyag";"5382367659";"14344";"HUF";"True";"1522573543.0"
"698";"8138 0597 1188 9240";"JCB";"1020";"ruházat";"5382368044";"20959";"HUF";"True";"1522573700.0"
"118";"4569 4310 5014 6147";"DINERS";"1060";"szórakozás";"5382367464";"1162";"HUF";"True";"1522573774.0"
"696";"8138 0597 1188 9240";"JCB";"1061";"szórakozás";"5382368042";"3695";"HUF";"True";"1522574112.0"
"182";"0459 5937 9894 4419";"MAESTRO";"1032";"egészség";"5382367528";"35591";"HUF";"True";"1522574116.0"
"235";"3747 3555 1089 2776";"MAESTRO";"1032";"egészség";"5382367581";"3746";"HUF";"True";"1522574159.0"
"732";"6796 8296 4350 6601";"DINERS";"1081";"utazás";"5382368078";"156552";"HUF";"True";"1522574275.0"
"538";"6298 4595 1729 9335";"AMEX";"1003";"élelmiszer";"5382367884";"8785";"HUF";"True";"1522574336.0"
"461";"4433 9877 7162 2152";"VISA";"1001";"élelmiszer";"5382367807";"17851";"HUF";"True";"1522574361.0"
"114";"3454 7718 6797 4528";"AMEX";"1062";"szórakozás";"5382367460";"6029";"HUF";"True";"1522574540.0"
"221";"4090 1781 6010 5623";"AMEX";"1010";"étterem";"5382367567";"3548";"HUF";"True";"1522574566.0"
"805";"3427 2330 9291 2771";"AMEX";"1020";"ruházat";"5382368151";"10270";"HUF";"True";"1522574814.0"
"802";"5496 5670 6511 3410";"MAESTRO";"1040";"elektronikai";"5382368148";"92114";"HUF";"True";"1522574920.0"
"539";"6298 4595 1729 9335";"AMEX";"1040";"elektronikai";"5382367885";"85194";"HUF";"True";"1522575001.0"
"745";"2816 5643 9173 3527";"VISA";"1001";"élelmiszer";"5382368091";"36947";"HUF";"True";"1522575056.0"
"797";"3317 7542 5251 5861";"VISA";"1030";"egészség";"5382368143";"38681";"HUF";"True";"1522575058.0"
"75";"9068 9762 0109 9236";"MASTERCARD";"1051";"üzemanyag";"5382367421";"8639";"HUF";"True";"1522575088.0"
"786";"5741 4402 9019 0403";"DINERS";"1021";"ruházat";"5382368132";"5383";"HUF";"True";"1522575251.0"
"598";"1833 1623 1165 0362";"JCB";"1002";"élelmiszer";"5382367944";"25990";"HUF";"True";"1522575475.0"
"776";"0020 7656 8064 0498";"MASTERCARD";"1080";"utazás";"5382368122";"250061";"HUF";"True";"1522575533.0"
"147";"7899 9132 6289 7137";"JCB";"1042";"elektronikai";"5382367493";"246030";"HUF";"True";"1522575560.0"
"761";"7851 3827 3188 6917";"VISA";"1061";"szórakozás";"5382368107";"2016";"HUF";"True";"1522575687.0"
"430";"7456 3020 5079 4251";"MAESTRO";"1071";"könyv";"5382367776";"3520";"HUF";"True";"1522575703.0"
"637";"5643 0385 6975 5542";"JCB";"1020";"ruházat";"5382367983";"13035";"HUF";"True";"1522575738.0"
"769";"6537 4632 9979 0000";"MAESTRO";"1070";"könyv";"5382368115";"3093";"HUF";"True";"1522575804.0"
"326";"4044 4188 1896 5841";"DINERS";"1002";"élelmiszer";"5382367672";"26002";"HUF";"True";"1522575807.0"
"502";"8717 1146 8787 8902";"JCB";"1011";"étterem";"5382367848";"3805";"HUF";"True";"1522575994.0"
"578";"7221 6537 2862 6887";"MASTERCARD";"1080";"utazás";"5382367924";"306683";"HUF";"True";"1522576019.0"
"113";"3454 7718 6797 4528";"AMEX";"1002";"élelmiszer";"5382367459";"7285";"HUF";"True";"1522576050.0"
"65";"6796 8296 4350 6601";"DINERS";"1070";"könyv";"5382367411";"4311";"HUF";"True";"1522576257.0"
"676";"2392 4495 7959 6888";"DINERS";"1071";"könyv";"5382368022";"2252";"HUF";"True";"1522576347.0"
"275";"8259 1480 8410 4863";"VISA";"1040";"elektronikai";"5382367621";"228246";"HUF";"True";"1522576486.0"
"153";"8092 0836 0583 3324";"VISA";"1011";"étterem";"5382367499";"7313";"HUF";"True";"1522576499.0"
"167";"0459 5937 9894 4419";"MAESTRO";"1082";"utazás";"5382367513";"316234";"HUF";"True";"1522576643.0"
"89";"8092 0836 0583 3324";"VISA";"1081";"utazás";"5382367435";"108947";"HUF";"True";"1522576779.0"
"241";"1400 2166 6516 6484";"AMEX";"1032";"egészség";"5382367587";"29008";"HUF";"True";"1522576815.0"
"432";"7456 3020 5079 4251";"MAESTRO";"1060";"szórakozás";"5382367778";"7374";"HUF";"True";"1522576918.0"
"367";"3624 9170 6016 6834";"AMEX";"1070";"könyv";"5382367713";"4777";"HUF";"True";"1522576996.0"
"256";"1254 5059 1616 9509";"AMEX";"1052";"üzemanyag";"5382367602";"13052";"HUF";"True";"1522577015.0"
"574";"5626 4090 5677 4871";"VISA";"1020";"ruházat";"5382367920";"6392";"HUF";"True";"1522577054.0"
"473";"1572 7481 8331 8117";"DINERS";"1041";"elektronikai";"5382367819";"164761";"HUF";"True";"1522577064.0"
"664";"7534 9333 3529 9312";"JCB";"1082";"utazás";"5382368010";"178462";"HUF";"True";"1522577177.0"
"701";"8138 0597 1188 9240";"JCB";"1072";"könyv";"5382368047";"6127";"HUF";"True";"1522577207.0"
"216";"4090 1781 6010 5623";"AMEX";"1010";"étterem";"5382367562";"2591";"HUF";"True";"1522577349.0"
"234";"3747 3555 1089 2776";"MAESTRO";"1072";"könyv";"5382367580";"3360";"HUF";"True";"1522577541.0"
"255";"1254 5059 1616 9509";"AMEX";"1070";"könyv";"5382367601";"3180";"HUF";"True";"1522577670.0"
"382";"2570 5666 1480 7882";"JCB";"1021";"ruházat";"5382367728";"21856";"HUF";"True";"1522577689.0"
"269";"3317 7542 5251 5861";"VISA";"1052";"üzemanyag";"5382367615";"13078";"HUF";"True";"1522577801.0"
"716";"3513 5587 0790 4245";"JCB";"1061";"szórakozás";"5382368062";"2044";"HUF";"True";"1522577945.0"
"68";"6796 8296 4350 6601";"DINERS";"1011";"étterem";"5382367414";"3986";"HUF";"True";"1522577965.0"
"24";"7788 6491 7717 4603";"JCB";"1052";"üzemanyag";"5382367370";"6811";"HUF";"True";"1522577986.0"
"670";"7656 2405 4789 9791";"AMEX";"1052";"üzemanyag";"5382368016";"9292";"HUF";"True";"1522578241.0"
"141";"7899 9132 6289 7137";"JCB";"1001";"élelmiszer";"5382367487";"6078";"HUF";"True";"1522578399.0"
"223";"9024 8434 3937 5127";"VISA";"1060";"szórakozás";"5382367569";"2234";"HUF";"True";"1522578514.0"
"719";"5820 7703 7259 8551";"MAESTRO";"1002";"élelmiszer";"5382368065";"15002";"HUF";"True";"1522578573.0"
"191";"3092 1524 7849 6090";"JCB";"1071";"könyv";"5382367537";"2940";"HUF";"True";"1522578728.0"
"536";"6298 4595 1729 9335";"AMEX";"1001";"élelmiszer";"5382367882";"3867";"HUF";"True";"1522578931.0"
"133";"1850 3352 8974 6570";"DINERS";"1040";"elektronikai";"5382367479";"110027";"HUF";"True";"1522578939.0"
"190";"3092 1524 7849 6090";"JCB";"1051";"üzemanyag";"5382367536";"14110";"HUF";"True";"1522578964.0"
"44";"3312 6852 2175 1550";"DINERS";"1001";"élelmiszer";"5382367390";"35471";"HUF";"True";"1522578998.0"
"702";"8138 0597 1188 9240";"JCB";"1080";"utazás";"5382368048";"233785";"HUF";"True";"1522578999.0"
"545";"3424 0864 6800 2395";"MASTERCARD";"1061";"szórakozás";"5382367891";"1116";"HUF";"True";"1522579053.0"
"497";"1907 4524 0197 9003";"DINERS";"1050";"üzemanyag";"5382367843";"14980";"HUF";"True";"1522579148.0"
"340";"3003 1791 9800 6879";"VISA";"1081";"utazás";"5382367686";"335018";"HUF";"True";"1522579189.0"
"406";"2956 8117 4459 3017";"VISA";"1042";"elektronikai";"5382367752";"98820";"HUF";"True";"1522579263.0"
"43";"7195 9162 0121 1727";"VISA";"1012";"étterem";"5382367389";"5985";"HUF";"True";"1522579370.0"
"798";"3317 7542 5251 5861";"VISA";"1003";"élelmiszer";"5382368144";"37089";"HUF";"True";"1522579389.0"
"252";"1254 5059 1616 9509";"AMEX";"1051";"üzemanyag";"5382367598";"16065";"HUF";"True";"1522579654.0"
"277";"8055 0104 7246 1066";"MAESTRO";"1011";"étterem";"5382367623";"9485";"HUF";"True";"1522579716.0"
"9";"8838 0335 6016 7698";"AMEX";"1062";"szórakozás";"5382367355";"3641";"HUF";"True";"1522579805.0"
"22";"7788 6491 7717 4603";"JCB";"1080";"utazás";"5382367368";"64881";"HUF";"True";"1522579846.0"
"323";"3914 5909 5300 3776";"AMEX";"1052";"üzemanyag";"5382367669";"15152";"HUF";"True";"1522579876.0"
"5";"5056 3889 8351 0988";"VISA";"1031";"egészség";"5382367351";"39918";"HUF";"True";"1522579978.0"
"431";"7456 3020 5079 4251";"MAESTRO";"1021";"ruházat";"5382367777";"19623";"HUF";"True";"1522580023.0"
"504";"8717 1146 8787 8902";"JCB";"1051";"üzemanyag";"5382367850";"10084";"HUF";"True";"1522580071.0"
"375";"3624 9170 6016 6834";"AMEX";"1010";"étterem";"5382367721";"5647";"HUF";"True";"1522580089.0"
"102";"7539 9708 6421 4732";"VISA";"1041";"elektronikai";"5382367448";"154472";"HUF";"True";"1522580095.0"
"426";"7714 1431 7790 2325";"VISA";"1012";"étterem";"5382367772";"5025";"HUF";"True";"1522580120.0"
"250";"3663 5301 8179 3029";"VISA";"1070";"könyv";"5382367596";"3008";"HUF";"True";"1522580231.0"
"116";"3454 7718 6797 4528";"AMEX";"1003";"élelmiszer";"5382367462";"7915";"HUF";"True";"1522580275.0"
"493";"9579 2783 3482 5314";"MASTERCARD";"1001";"élelmiszer";"5382367839";"30222";"HUF";"True";"1522580386.0"
"553";"5110 4001 9322 6471";"VISA";"1082";"utazás";"5382367899";"279686";"HUF";"True";"1522580463.0"
"419";"9169 8010 9469 1609";"MASTERCARD";"1001";"élelmiszer";"5382367765";"24747";"HUF";"True";"1522580484.0"
"379";"2570 5666 1480 7882";"JCB";"1050";"üzemanyag";"5382367725";"9944";"HUF";"True";"1522580488.0"
"792";"0450 8836 2009 6434";"AMEX";"1032";"egészség";"5382368138";"5438";"HUF";"True";"1522580546.0"
"498";"8717 1146 8787 8902";"JCB";"1080";"utazás";"5382367844";"349855";"HUF";"True";"1522580550.0"
"721";"5820 7703 7259 8551";"MAESTRO";"1022";"ruházat";"5382368067";"17936";"HUF";"True";"1522580605.0"
"640";"6529 3583 8284 1976";"JCB";"1041";"elektronikai";"5382367986";"16861";"HUF";"True";"1522581026.0"
"169";"0459 5937 9894 4419";"MAESTRO";"1081";"utazás";"5382367515";"268860";"HUF";"True";"1522581129.0"
"491";"9579 2783 3482 5314";"MASTERCARD";"1032";"egészség";"5382367837";"6542";"HUF";"True";"1522581364.0"
"148";"7899 9132 6289 7137";"JCB";"1001";"élelmiszer";"5382367494";"3656";"HUF";"True";"1522581400.0"
"95";"8092 0836 0583 3324";"VISA";"1010";"étterem";"5382367441";"3333";"HUF";"True";"1522581886.0"
"758";"7851 3827 3188 6917";"VISA";"1051";"üzemanyag";"5382368104";"7304";"HUF";"True";"1522582008.0"
"509";"8717 1146 8787 8902";"JCB";"1032";"egészség";"5382367855";"11008";"HUF";"True";"1522582137.0"
"246";"3663 5301 8179 3029";"VISA";"1061";"szórakozás";"5382367592";"7545";"HUF";"True";"1522582224.0"
"278";"8055 0104 7246 1066";"MAESTRO";"1071";"könyv";"5382367624";"3161";"HUF";"True";"1522582225.0"
"383";"2570 5666 1480 7882";"JCB";"1003";"élelmiszer";"5382367729";"26074";"HUF";"True";"1522582300.0"
"50";"3312 6852 2175 1550";"DINERS";"1002";"élelmiszer";"5382367396";"10025";"HUF";"True";"1522582412.0"
"469";"1572 7481 8331 8117";"DINERS";"1022";"ruházat";"5382367815";"23577";"HUF";"True";"1522582499.0"
"603";"4864 1426 4658 4976";"JCB";"1021";"ruházat";"5382367949";"17089";"HUF";"True";"1522582517.0"
"262";"6111 3200 3051 6438";"AMEX";"1012";"étterem";"5382367608";"2361";"HUF";"True";"1522582640.0"
"16";"8838 0335 6016 7698";"AMEX";"1001";"élelmiszer";"5382367362";"24452";"HUF";"True";"1522582788.0"
"641";"6529 3583 8284 1976";"JCB";"1060";"szórakozás";"5382367987";"1128";"HUF";"True";"1522582816.0"
"657";"8300 7231 1028 0051";"MASTERCARD";"1081";"utazás";"5382368003";"119901";"HUF";"True";"1522582901.0"
"52";"0395 7423 4378 4435";"MAESTRO";"1061";"szórakozás";"5382367398";"1171";"HUF";"True";"1522583116.0"
"299";"1280 5301 6299 2330";"DINERS";"1021";"ruházat";"5382367645";"5362";"HUF";"True";"1522583158.0"
"437";"4639 8005 6096 3618";"MAESTRO";"1062";"szórakozás";"5382367783";"5478";"HUF";"True";"1522583194.0"
"613";"1758 3884 5368 3044";"AMEX";"1031";"egészség";"5382367959";"20908";"HUF";"True";"1522583507.0"
"364";"8367 8730 8133 5114";"MASTERCARD";"1042";"elektronikai";"5382367710";"233464";"HUF";"True";"1522583632.0"
"656";"8300 7231 1028 0051";"MASTERCARD";"1072";"könyv";"5382368002";"2153";"HUF";"True";"1522583672.0"
"226";"9024 8434 3937 5127";"VISA";"1051";"üzemanyag";"5382367572";"15228";"HUF";"True";"1522583704.0"
"590";"3315 3804 6293 6401";"VISA";"1020";"ruházat";"5382367936";"7400";"HUF";"True";"1522583890.0"
"229";"9024 8434 3937 5127";"VISA";"1081";"utazás";"5382367575";"315191";"HUF";"True";"1522583902.0"
"244";"1400 2166 6516 6484";"AMEX";"1060";"szórakozás";"5382367590";"1045";"HUF";"True";"1522584008.0"
"322";"9301 1346 0590 4914";"MASTERCARD";"1010";"étterem";"5382367668";"3417";"HUF";"True";"1522584071.0"
"661";"5249 3681 8795 7012";"AMEX";"1042";"elektronikai";"5382368007";"124420";"HUF";"True";"1522584337.0"
"443";"2684 6578 9571 9749";"JCB";"1082";"utazás";"5382367789";"332865";"HUF";"True";"1522584537.0"
"751";"1688 9963 5970 7269";"MAESTRO";"1081";"utazás";"5382368097";"338265";"HUF";"True";"1522584570.0"
"735";"6796 8296 4350 6601";"DINERS";"1071";"könyv";"5382368081";"4295";"HUF";"True";"1522584608.0"
"279";"5233 4953 7819 9832";"MAESTRO";"1052";"üzemanyag";"5382367625";"19033";"HUF";"True";"1522584700.0"
"592";"9417 0559 9646 4441";"MAESTRO";"1022";"ruházat";"5382367938";"10466";"HUF";"True";"1522584894.0"
"551";"5110 4001 9322 6471";"VISA";"1031";"egészség";"5382367897";"2461";"HUF";"True";"1522585029.0"
"543";"6294 8846 6300 6459";"JCB";"1051";"üzemanyag";"5382367889";"18316";"HUF";"True";"1522585048.0"
"356";"2860 2583 2303 0771";"AMEX";"1062";"szórakozás";"5382367702";"4192";"HUF";"True";"1522585087.0"
"6";"1896 6615 1788 7199";"VISA";"1080";"utazás";"5382367352";"253303";"HUF";"True";"1522585128.0"
"90";"8092 0836 0583 3324";"VISA";"1071";"könyv";"5382367436";"3506";"HUF";"True";"1522585129.0"
"467";"5953 9433 8363 2965";"JCB";"1070";"könyv";"5382367813";"4143";"HUF";"True";"1522585414.0"
"822";"3565 1800 2812 4980";"VISA";"1010";"étterem";"5382368168";"3092";"HUF";"True";"1522585586.0"
"683";"5087 0991 8828 7732";"VISA";"1052";"üzemanyag";"5382368029";"19770";"HUF";"True";"1522585759.0"
"494";"1907 4524 0197 9003";"DINERS";"1050";"üzemanyag";"5382367840";"16968";"HUF";"True";"1522585861.0"
"104";"7539 9708 6421 4732";"VISA";"1050";"üzemanyag";"5382367450";"9449";"HUF";"True";"1522585896.0"
"680";"5087 0991 8828 7732";"VISA";"1060";"szórakozás";"5382368026";"3705";"HUF";"True";"1522586132.0"
"271";"3317 7542 5251 5861";"VISA";"1061";"szórakozás";"5382367617";"6990";"HUF";"True";"1522586177.0"
"731";"6796 8296 4350 6601";"DINERS";"1060";"szórakozás";"5382368077";"1751";"HUF";"True";"1522586220.0"
"143";"7899 9132 6289 7137";"JCB";"1030";"egészség";"5382367489";"29682";"HUF";"True";"1522586672.0"
"619";"9018 0227 0790 7604";"MASTERCARD";"1071";"könyv";"5382367965";"4260";"HUF";"True";"1522586916.0"
"791";"5741 4402 9019 0403";"DINERS";"1002";"élelmiszer";"5382368137";"3102";"HUF";"True";"1522586970.0"
"445";"8047 8008 1473 2614";"JCB";"1040";"elektronikai";"5382367791";"66540";"HUF";"True";"1522586983.0"
"243";"1400 2166 6516 6484";"AMEX";"1081";"utazás";"5382367589";"136872";"HUF";"True";"1522587053.0"
"60";"2819 6230 7299 5558";"MAESTRO";"1052";"üzemanyag";"5382367406";"15542";"HUF";"True";"1522587365.0"
"344";"2950 5807 4815 4667";"DINERS";"1072";"könyv";"5382367690";"5900";"HUF";"True";"1522587521.0"
"106";"7539 9708 6421 4732";"VISA";"1002";"élelmiszer";"5382367452";"24849";"HUF";"True";"1522587596.0"
"87";"2066 4341 3165 0778";"MAESTRO";"1012";"étterem";"5382367433";"6780";"HUF";"True";"1522587619.0"
"56";"2819 6230 7299 5558";"MAESTRO";"1071";"könyv";"5382367402";"3042";"HUF";"True";"1522587785.0"
"144";"7899 9132 6289 7137";"JCB";"1031";"egészség";"5382367490";"32156";"HUF";"True";"1522587832.0"
"31";"9356 3625 4453 5634";"AMEX";"1060";"szórakozás";"5382367377";"2783";"HUF";"True";"1522587954.0"
"194";"3092 1524 7849 6090";"JCB";"1081";"utazás";"5382367540";"150629";"HUF";"True";"1522587956.0"
"173";"9371 9166 8375 5503";"DINERS";"1021";"ruházat";"5382367519";"12550";"HUF";"True";"1522587983.0"
"687";"5087 0991 8828 7732";"VISA";"1050";"üzemanyag";"5382368033";"9499";"HUF";"True";"1522588155.0"
"353";"7631 6500 2351 1216";"JCB";"1072";"könyv";"5382367699";"4867";"HUF";"True";"1522588211.0"
"170";"7788 6491 7717 4603";"JCB";"1080";"utazás";"5382367516";"168235";"HUF";"True";"1522588222.0"
"267";"6111 3200 3051 6438";"AMEX";"1061";"szórakozás";"5382367613";"6691";"HUF";"True";"1522588284.0"
"667";"7656 2405 4789 9791";"AMEX";"1071";"könyv";"5382368013";"4402";"HUF";"True";"1522588312.0"
"489";"9579 2783 3482 5314";"MASTERCARD";"1020";"ruházat";"5382367835";"20805";"HUF";"True";"1522588355.0"
"230";"4650 8771 8634 3207";"MAESTRO";"1071";"könyv";"5382367576";"3437";"HUF";"True";"1522588385.0"
"242";"1400 2166 6516 6484";"AMEX";"1081";"utazás";"5382367588";"220761";"HUF";"True";"1522588532.0"
"422";"9169 8010 9469 1609";"MASTERCARD";"1001";"élelmiszer";"5382367768";"19736";"HUF";"True";"1522588562.0"
"569";"5626 4090 5677 4871";"VISA";"1001";"élelmiszer";"5382367915";"24113";"HUF";"True";"1522588751.0"
"337";"2956 8117 4459 3017";"VISA";"1081";"utazás";"5382367683";"100080";"HUF";"True";"1522588908.0"
"258";"8838 0335 6016 7698";"AMEX";"1001";"élelmiszer";"5382367604";"11245";"HUF";"True";"1522588966.0"
"483";"2066 4341 3165 0778";"MAESTRO";"1060";"szórakozás";"5382367829";"4595";"HUF";"True";"1522589077.0"
"29";"9356 3625 4453 5634";"AMEX";"1061";"szórakozás";"5382367375";"2776";"HUF";"True";"1522589231.0"
"12";"8838 0335 6016 7698";"AMEX";"1001";"élelmiszer";"5382367358";"14131";"HUF";"True";"1522589249.0"
"757";"4498 9607 6804 5942";"AMEX";"1002";"élelmiszer";"5382368103";"15430";"HUF";"True";"1522589289.0"
"785";"5741 4402 9019 0403";"DINERS";"1041";"elektronikai";"5382368131";"173320";"HUF";"True";"1522589445.0"
"500";"8717 1146 8787 8902";"JCB";"1022";"ruházat";"5382367846";"14769";"HUF";"True";"1522589585.0"
"151";"8092 0836 0583 3324";"VISA";"1001";"élelmiszer";"5382367497";"10729";"HUF";"True";"1522589682.0"
"339";"2956 8117 4459 3017";"VISA";"1002";"élelmiszer";"5382367685";"34809";"HUF";"True";"1522589830.0"
