"242";"4679 3897 3624 0678";"MASTERCARD";"1062";"szórakozás";"5382367588";"7902";"HUF";"True";"1522567601.0"
"2232";"2322 0403 6344 7965";"AMEX";"1062";"szórakozás";"5382369578";"5554";"HUF";"True";"1522567602.0"
"468";"1558 9240 4042 7798";"JCB";"1052";"üzemanyag";"5382367814";"11475";"HUF";"True";"1522567637.0"
"1907";"7058 9457 0578 9499";"JCB";"1052";"üzemanyag";"5382369253";"16699";"HUF";"True";"1522567649.0"
"1324";"1617 4728 7851 7499";"MAESTRO";"1021";"ruházat";"5382368670";"11862";"HUF";"True";"1522567675.0"
"2049";"4118 6585 9434 0982";"MAESTRO";"1062";"szórakozás";"5382369395";"2087";"HUF";"True";"1522567704.0"
"1469";"2324 3624 1094 8235";"JCB";"1050";"üzemanyag";"5382368815";"19848";"HUF";"True";"1522567719.0"
"1352";"4660 5102 6166 3219";"MASTERCARD";"1060";"szórakozás";"5382368698";"7880";"HUF";"True";"1522567761.0"
"568";"0221 3181 5482 9538";"JCB";"1042";"elektronikai";"5382367914";"55273";"HUF";"True";"1522567768.0"
"460";"3659 5855 1718 0734";"DINERS";"1012";"étterem";"5382367806";"2757";"HUF";"True";"1522567797.0"
"2308";"6524 0319 9443 8773";"VISA";"1030";"egészség";"5382369654";"35941";"HUF";"True";"1522567856.0"
"1633";"4872 3289 7073 3591";"DINERS";"1052";"üzemanyag";"5382368979";"16699";"HUF";"True";"1522567863.0"
"1036";"3863 9868 8516 3998";"AMEX";"1020";"ruházat";"5382368382";"26575";"HUF";"True";"1522567882.0"
"2233";"2322 0403 6344 7965";"AMEX";"1020";"ruházat";"5382369579";"22366";"HUF";"True";"1522567902.0"
"469";"1558 9240 4042 7798";"JCB";"1010";"étterem";"5382367815";"5710";"HUF";"True";"1522567937.0"
"1325";"1617 4728 7851 7499";"MAESTRO";"1020";"ruházat";"5382368671";"11475";"HUF";"True";"1522567975.0"
"2038";"6887 5015 6898 6382";"AMEX";"1072";"könyv";"5382369384";"5563";"HUF";"True";"1522567995.0"
"2050";"4118 6585 9434 0982";"MAESTRO";"1001";"élelmiszer";"5382369396";"1287";"HUF";"True";"1522568004.0"
"1470";"2324 3624 1094 8235";"JCB";"1030";"egészség";"5382368816";"14114";"HUF";"True";"1522568019.0"
"1353";"4660 5102 6166 3219";"MASTERCARD";"1041";"elektronikai";"5382368699";"75396";"HUF";"True";"1522568061.0"
"569";"0221 3181 5482 9538";"JCB";"1021";"ruházat";"5382367915";"7882";"HUF";"True";"1522568068.0"
"461";"3659 5855 1718 0734";"DINERS";"1080";"utazás";"5382367807";"200661";"HUF";"True";"1522568097.0"
"1200";"3659 5855 1718 0734";"DINERS";"1012";"étterem";"5382368546";"3685";"HUF";"True";"1522568154.0"
"1634";"4872 3289 7073 3591";"DINERS";"1030";"egészség";"5382368980";"23142";"HUF";"True";"1522568163.0"
"2234";"2322 0403 6344 7965";"AMEX";"1040";"elektronikai";"5382369580";"244120";"HUF";"True";"1522568202.0"
"470";"1558 9240 4042 7798";"JCB";"1031";"egészség";"5382367816";"25038";"HUF";"True";"1522568237.0"
"1385";"4561 7492 3998 9188";"JCB";"1032";"egészség";"5382368731";"31824";"HUF";"True";"1522568251.0"
"1326";"1617 4728 7851 7499";"MAESTRO";"1003";"élelmiszer";"5382368672";"9551";"HUF";"True";"1522568275.0"
"2039";"6887 5015 6898 6382";"AMEX";"1031";"egészség";"5382369385";"22704";"HUF";"True";"1522568295.0"
"2051";"4118 6585 9434 0982";"MAESTRO";"1003";"élelmiszer";"5382369397";"33264";"HUF";"True";"1522568304.0"
"1471";"2324 3624 1094 8235";"JCB";"1021";"ruházat";"5382368817";"15095";"HUF";"True";"1522568319.0"
"1354";"4660 5102 6166 3219";"MASTERCARD";"1001";"élelmiszer";"5382368700";"12261";"HUF";"True";"1522568361.0"
"570";"0221 3181 5482 9538";"JCB";"1050";"üzemanyag";"5382367916";"14512";"HUF";"True";"1522568368.0"
"2206";"6185 6398 3493 9765";"MAESTRO";"1002";"élelmiszer";"5382369552";"3202";"HUF";"True";"1522568389.0"
"462";"3659 5855 1718 0734";"DINERS";"1020";"ruházat";"5382367808";"6660";"HUF";"True";"1522568397.0"
"1201";"3659 5855 1718 0734";"DINERS";"1072";"könyv";"5382368547";"5410";"HUF";"True";"1522568454.0"
"1635";"4872 3289 7073 3591";"DINERS";"1040";"elektronikai";"5382368981";"147752";"HUF";"True";"1522568463.0"
"2235";"2322 0403 6344 7965";"AMEX";"1040";"elektronikai";"5382369581";"49291";"HUF";"True";"1522568502.0"
"471";"1558 9240 4042 7798";"JCB";"1022";"ruházat";"5382367817";"6465";"HUF";"True";"1522568537.0"
"1345";"5339 4106 3439 6424";"AMEX";"1040";"elektronikai";"5382368691";"157583";"HUF";"True";"1522568542.0"
"1386";"4561 7492 3998 9188";"JCB";"1040";"elektronikai";"5382368732";"72178";"HUF";"True";"1522568551.0"
"1327";"1617 4728 7851 7499";"MAESTRO";"1060";"szórakozás";"5382368673";"2121";"HUF";"True";"1522568575.0"
"2040";"6887 5015 6898 6382";"AMEX";"1010";"étterem";"5382369386";"7892";"HUF";"True";"1522568595.0"
"1472";"2324 3624 1094 8235";"JCB";"1051";"üzemanyag";"5382368818";"13801";"HUF";"True";"1522568619.0"
"254";"1324 2546 6590 2183";"DINERS";"1052";"üzemanyag";"5382367600";"17828";"HUF";"True";"1522568646.0"
"1355";"4660 5102 6166 3219";"MASTERCARD";"1051";"üzemanyag";"5382368701";"16186";"HUF";"True";"1522568661.0"
"571";"0221 3181 5482 9538";"JCB";"1032";"egészség";"5382367917";"19303";"HUF";"True";"1522568668.0"
"463";"3659 5855 1718 0734";"DINERS";"1060";"szórakozás";"5382367809";"7337";"HUF";"True";"1522568697.0"
"1202";"3659 5855 1718 0734";"DINERS";"1072";"könyv";"5382368548";"4335";"HUF";"True";"1522568754.0"
"1636";"4872 3289 7073 3591";"DINERS";"1052";"üzemanyag";"5382368982";"5067";"HUF";"True";"1522568763.0"
"2236";"2322 0403 6344 7965";"AMEX";"1082";"utazás";"5382369582";"108126";"HUF";"True";"1522568802.0"
"472";"1558 9240 4042 7798";"JCB";"1003";"élelmiszer";"5382367818";"34255";"HUF";"True";"1522568837.0"
"1387";"4561 7492 3998 9188";"JCB";"1081";"utazás";"5382368733";"149815";"HUF";"True";"1522568851.0"
"1328";"1617 4728 7851 7499";"MAESTRO";"1051";"üzemanyag";"5382368674";"19326";"HUF";"True";"1522568875.0"
"2041";"6887 5015 6898 6382";"AMEX";"1040";"elektronikai";"5382369387";"23708";"HUF";"True";"1522568895.0"
"1473";"2324 3624 1094 8235";"JCB";"1060";"szórakozás";"5382368819";"3060";"HUF";"True";"1522568919.0"
"1364";"9471 2175 9379 4892";"MASTERCARD";"1072";"könyv";"5382368710";"5819";"HUF";"True";"1522568927.0"
"1356";"4660 5102 6166 3219";"MASTERCARD";"1072";"könyv";"5382368702";"4731";"HUF";"True";"1522568961.0"
"572";"0221 3181 5482 9538";"JCB";"1082";"utazás";"5382367918";"232263";"HUF";"True";"1522568968.0"
"464";"3659 5855 1718 0734";"DINERS";"1072";"könyv";"5382367810";"4400";"HUF";"True";"1522568997.0"
"618";"7199 4201 2315 4703";"DINERS";"1021";"ruházat";"5382367964";"22835";"HUF";"True";"1522569042.0"
"1203";"3659 5855 1718 0734";"DINERS";"1012";"étterem";"5382368549";"3218";"HUF";"True";"1522569054.0"
"1637";"4872 3289 7073 3591";"DINERS";"1051";"üzemanyag";"5382368983";"16135";"HUF";"True";"1522569063.0"
"2237";"2322 0403 6344 7965";"AMEX";"1031";"egészség";"5382369583";"3220";"HUF";"True";"1522569102.0"
"473";"1558 9240 4042 7798";"JCB";"1060";"szórakozás";"5382367819";"1473";"HUF";"True";"1522569137.0"
"1388";"4561 7492 3998 9188";"JCB";"1041";"elektronikai";"5382368734";"109489";"HUF";"True";"1522569151.0"
"1329";"1617 4728 7851 7499";"MAESTRO";"1032";"egészség";"5382368675";"22469";"HUF";"True";"1522569175.0"
"2042";"6887 5015 6898 6382";"AMEX";"1040";"elektronikai";"5382369388";"118530";"HUF";"True";"1522569195.0"
"1474";"2324 3624 1094 8235";"JCB";"1050";"üzemanyag";"5382368820";"9983";"HUF";"True";"1522569219.0"
"1365";"9471 2175 9379 4892";"MASTERCARD";"1041";"elektronikai";"5382368711";"236641";"HUF";"True";"1522569227.0"
"619";"7199 4201 2315 4703";"DINERS";"1081";"utazás";"5382367965";"348657";"HUF";"True";"1522569342.0"
"1204";"3659 5855 1718 0734";"DINERS";"1040";"elektronikai";"5382368550";"200463";"HUF";"True";"1522569354.0"
"1638";"4872 3289 7073 3591";"DINERS";"1011";"étterem";"5382368984";"3762";"HUF";"True";"1522569363.0"
"1740";"9415 8456 4313 4758";"JCB";"1040";"elektronikai";"5382369086";"62446";"HUF";"True";"1522569395.0"
"2238";"2322 0403 6344 7965";"AMEX";"1050";"üzemanyag";"5382369584";"16179";"HUF";"True";"1522569402.0"
"344";"7140 2156 6875 4739";"DINERS";"1012";"étterem";"5382367690";"9266";"HUF";"True";"1522569407.0"
"474";"1558 9240 4042 7798";"JCB";"1080";"utazás";"5382367820";"164040";"HUF";"True";"1522569437.0"
"1389";"4561 7492 3998 9188";"JCB";"1062";"szórakozás";"5382368735";"2495";"HUF";"True";"1522569451.0"
"1330";"1617 4728 7851 7499";"MAESTRO";"1070";"könyv";"5382368676";"3620";"HUF";"True";"1522569475.0"
"2043";"6887 5015 6898 6382";"AMEX";"1082";"utazás";"5382369389";"183469";"HUF";"True";"1522569495.0"
"1475";"2324 3624 1094 8235";"JCB";"1070";"könyv";"5382368821";"2575";"HUF";"True";"1522569519.0"
"1366";"9471 2175 9379 4892";"MASTERCARD";"1060";"szórakozás";"5382368712";"6665";"HUF";"True";"1522569527.0"
"721";"8086 4270 5599 2736";"DINERS";"1050";"üzemanyag";"5382368067";"16008";"HUF";"True";"1522569562.0"
"655";"8102 1963 3942 0329";"VISA";"1010";"étterem";"5382368001";"2550";"HUF";"True";"1522569614.0"
"620";"7199 4201 2315 4703";"DINERS";"1020";"ruházat";"5382367966";"8514";"HUF";"True";"1522569642.0"
"1205";"3659 5855 1718 0734";"DINERS";"1030";"egészség";"5382368551";"26878";"HUF";"True";"1522569654.0"
"1639";"4872 3289 7073 3591";"DINERS";"1041";"elektronikai";"5382368985";"91190";"HUF";"True";"1522569663.0"
"1741";"9415 8456 4313 4758";"JCB";"1003";"élelmiszer";"5382369087";"30365";"HUF";"True";"1522569695.0"
"345";"7140 2156 6875 4739";"DINERS";"1030";"egészség";"5382367691";"29506";"HUF";"True";"1522569707.0"
"852";"1619 0369 9562 8414";"MASTERCARD";"1072";"könyv";"5382368198";"5199";"HUF";"True";"1522569708.0"
"1390";"4561 7492 3998 9188";"JCB";"1042";"elektronikai";"5382368736";"204969";"HUF";"True";"1522569751.0"
"2044";"6887 5015 6898 6382";"AMEX";"1020";"ruházat";"5382369390";"17794";"HUF";"True";"1522569795.0"
"1476";"2324 3624 1094 8235";"JCB";"1082";"utazás";"5382368822";"280707";"HUF";"True";"1522569819.0"
"656";"8102 1963 3942 0329";"VISA";"1003";"élelmiszer";"5382368002";"18528";"HUF";"True";"1522569914.0"
"2100";"0037 2061 8254 2697";"MAESTRO";"1022";"ruházat";"5382369446";"14922";"HUF";"True";"1522569939.0"
"1206";"3659 5855 1718 0734";"DINERS";"1082";"utazás";"5382368552";"175006";"HUF";"True";"1522569954.0"
"1742";"9415 8456 4313 4758";"JCB";"1070";"könyv";"5382369088";"3677";"HUF";"True";"1522569995.0"
"346";"7140 2156 6875 4739";"DINERS";"1072";"könyv";"5382367692";"5164";"HUF";"True";"1522570007.0"
"853";"1619 0369 9562 8414";"MASTERCARD";"1002";"élelmiszer";"5382368199";"11952";"HUF";"True";"1522570008.0"
"1391";"4561 7492 3998 9188";"JCB";"1062";"szórakozás";"5382368737";"1750";"HUF";"True";"1522570051.0"
"2045";"6887 5015 6898 6382";"AMEX";"1003";"élelmiszer";"5382369391";"20469";"HUF";"True";"1522570095.0"
"1477";"2324 3624 1094 8235";"JCB";"1002";"élelmiszer";"5382368823";"27911";"HUF";"True";"1522570119.0"
"657";"8102 1963 3942 0329";"VISA";"1071";"könyv";"5382368003";"4684";"HUF";"True";"1522570214.0"
"2101";"0037 2061 8254 2697";"MAESTRO";"1040";"elektronikai";"5382369447";"93249";"HUF";"True";"1522570239.0"
"1207";"3659 5855 1718 0734";"DINERS";"1032";"egészség";"5382368553";"36568";"HUF";"True";"1522570254.0"
"1743";"9415 8456 4313 4758";"JCB";"1062";"szórakozás";"5382369089";"7900";"HUF";"True";"1522570295.0"
"854";"1619 0369 9562 8414";"MASTERCARD";"1040";"elektronikai";"5382368200";"94713";"HUF";"True";"1522570308.0"
"1392";"4561 7492 3998 9188";"JCB";"1031";"egészség";"5382368738";"31001";"HUF";"True";"1522570351.0"
"2046";"6887 5015 6898 6382";"AMEX";"1010";"étterem";"5382369392";"2807";"HUF";"True";"1522570395.0"
"658";"8102 1963 3942 0329";"VISA";"1040";"elektronikai";"5382368004";"151689";"HUF";"True";"1522570514.0"
"2102";"0037 2061 8254 2697";"MAESTRO";"1050";"üzemanyag";"5382369448";"18367";"HUF";"True";"1522570539.0"
"1208";"3659 5855 1718 0734";"DINERS";"1080";"utazás";"5382368554";"120757";"HUF";"True";"1522570554.0"
"1744";"9415 8456 4313 4758";"JCB";"1001";"élelmiszer";"5382369090";"34339";"HUF";"True";"1522570595.0"
"855";"1619 0369 9562 8414";"MASTERCARD";"1080";"utazás";"5382368201";"71930";"HUF";"True";"1522570608.0"
"1393";"4561 7492 3998 9188";"JCB";"1030";"egészség";"5382368739";"28847";"HUF";"True";"1522570651.0"
"2047";"6887 5015 6898 6382";"AMEX";"1052";"üzemanyag";"5382369393";"6318";"HUF";"True";"1522570695.0"
"659";"8102 1963 3942 0329";"VISA";"1080";"utazás";"5382368005";"212939";"HUF";"True";"1522570814.0"
"2103";"0037 2061 8254 2697";"MAESTRO";"1032";"egészség";"5382369449";"36310";"HUF";"True";"1522570839.0"
"1209";"3659 5855 1718 0734";"DINERS";"1081";"utazás";"5382368555";"332807";"HUF";"True";"1522570854.0"
"1745";"9415 8456 4313 4758";"JCB";"1001";"élelmiszer";"5382369091";"37404";"HUF";"True";"1522570895.0"
"1529";"5426 0749 8094 0903";"VISA";"1030";"egészség";"5382368875";"14423";"HUF";"True";"1522570965.0"
"365";"5741 2899 3773 9234";"MAESTRO";"1050";"üzemanyag";"5382367711";"10648";"HUF";"True";"1522570999.0"
"311";"8922 2540 0979 3771";"MASTERCARD";"1030";"egészség";"5382367657";"34725";"HUF";"True";"1522571051.0"
"831";"7978 0736 9932 1626";"MASTERCARD";"1061";"szórakozás";"5382368177";"5020";"HUF";"True";"1522571068.0"
"2104";"0037 2061 8254 2697";"MAESTRO";"1051";"üzemanyag";"5382369450";"13015";"HUF";"True";"1522571139.0"
"1746";"9415 8456 4313 4758";"JCB";"1061";"szórakozás";"5382369092";"2908";"HUF";"True";"1522571195.0"
"1530";"5426 0749 8094 0903";"VISA";"1060";"szórakozás";"5382368876";"3112";"HUF";"True";"1522571265.0"
"274";"4478 0925 8071 6392";"MASTERCARD";"1022";"ruházat";"5382367620";"20734";"HUF";"True";"1522571336.0"
"312";"8922 2540 0979 3771";"MASTERCARD";"1002";"élelmiszer";"5382367658";"16941";"HUF";"True";"1522571351.0"
"832";"7978 0736 9932 1626";"MASTERCARD";"1062";"szórakozás";"5382368178";"7357";"HUF";"True";"1522571368.0"
"40";"7232 0166 6685 8516";"MAESTRO";"1011";"étterem";"5382367386";"8035";"HUF";"True";"1522571384.0"
"1004";"3096 8622 4121 3192";"MAESTRO";"1081";"utazás";"5382368350";"79548";"HUF";"True";"1522571452.0"
"96";"3707 8638 4635 7634";"DINERS";"1022";"ruházat";"5382367442";"6700";"HUF";"True";"1522571469.0"
"1531";"5426 0749 8094 0903";"VISA";"1071";"könyv";"5382368877";"4091";"HUF";"True";"1522571565.0"
"275";"4478 0925 8071 6392";"MASTERCARD";"1052";"üzemanyag";"5382367621";"14593";"HUF";"True";"1522571636.0"
"313";"8922 2540 0979 3771";"MASTERCARD";"1052";"üzemanyag";"5382367659";"7666";"HUF";"True";"1522571651.0"
"1627";"4701 9211 8762 1477";"VISA";"1061";"szórakozás";"5382368973";"7284";"HUF";"True";"1522571657.0"
"833";"7978 0736 9932 1626";"MASTERCARD";"1082";"utazás";"5382368179";"203361";"HUF";"True";"1522571668.0"
"41";"7232 0166 6685 8516";"MAESTRO";"1011";"étterem";"5382367387";"2546";"HUF";"True";"1522571684.0"
"2281";"6760 9352 4279 7927";"MAESTRO";"1001";"élelmiszer";"5382369627";"14275";"HUF";"True";"1522571711.0"
"1005";"3096 8622 4121 3192";"MAESTRO";"1030";"egészség";"5382368351";"20378";"HUF";"True";"1522571752.0"
"97";"3707 8638 4635 7634";"DINERS";"1042";"elektronikai";"5382367443";"233842";"HUF";"True";"1522571769.0"
"1532";"5426 0749 8094 0903";"VISA";"1011";"étterem";"5382368878";"6046";"HUF";"True";"1522571865.0"
"1785";"0568 8274 0539 4164";"AMEX";"1041";"elektronikai";"5382369131";"117703";"HUF";"True";"1522571918.0"
"276";"4478 0925 8071 6392";"MASTERCARD";"1010";"étterem";"5382367622";"3765";"HUF";"True";"1522571936.0"
"2305";"1094 3806 5328 4518";"MAESTRO";"1010";"étterem";"5382369651";"8604";"HUF";"True";"1522571946.0"
"314";"8922 2540 0979 3771";"MASTERCARD";"1061";"szórakozás";"5382367660";"6533";"HUF";"True";"1522571951.0"
"1628";"4701 9211 8762 1477";"VISA";"1001";"élelmiszer";"5382368974";"6488";"HUF";"True";"1522571957.0"
"834";"7978 0736 9932 1626";"MASTERCARD";"1001";"élelmiszer";"5382368180";"33491";"HUF";"True";"1522571968.0"
"42";"7232 0166 6685 8516";"MAESTRO";"1032";"egészség";"5382367388";"31212";"HUF";"True";"1522571984.0"
"1006";"3096 8622 4121 3192";"MAESTRO";"1081";"utazás";"5382368352";"59691";"HUF";"True";"1522572052.0"
"98";"3707 8638 4635 7634";"DINERS";"1041";"elektronikai";"5382367444";"25827";"HUF";"True";"1522572069.0"
"2265";"1361 2076 3051 3655";"AMEX";"1051";"üzemanyag";"5382369611";"11637";"HUF";"True";"1522572167.0"
"1786";"0568 8274 0539 4164";"AMEX";"1041";"elektronikai";"5382369132";"243107";"HUF";"True";"1522572218.0"
"277";"4478 0925 8071 6392";"MASTERCARD";"1041";"elektronikai";"5382367623";"177883";"HUF";"True";"1522572236.0"
"315";"8922 2540 0979 3771";"MASTERCARD";"1082";"utazás";"5382367661";"77402";"HUF";"True";"1522572251.0"
"1629";"4701 9211 8762 1477";"VISA";"1072";"könyv";"5382368975";"4418";"HUF";"True";"1522572257.0"
"835";"7978 0736 9932 1626";"MASTERCARD";"1001";"élelmiszer";"5382368181";"2945";"HUF";"True";"1522572268.0"
"1590";"1753 2941 5547 4854";"VISA";"1081";"utazás";"5382368936";"74191";"HUF";"True";"1522572275.0"
"43";"7232 0166 6685 8516";"MAESTRO";"1082";"utazás";"5382367389";"215198";"HUF";"True";"1522572284.0"
"1007";"3096 8622 4121 3192";"MAESTRO";"1032";"egészség";"5382368353";"9485";"HUF";"True";"1522572352.0"
"99";"3707 8638 4635 7634";"DINERS";"1031";"egészség";"5382367445";"32037";"HUF";"True";"1522572369.0"
"1435";"2282 6249 7786 7891";"MAESTRO";"1080";"utazás";"5382368781";"207108";"HUF";"True";"1522572510.0"
"1787";"0568 8274 0539 4164";"AMEX";"1022";"ruházat";"5382369133";"25258";"HUF";"True";"1522572518.0"
"278";"4478 0925 8071 6392";"MASTERCARD";"1021";"ruházat";"5382367624";"13281";"HUF";"True";"1522572536.0"
"192";"3009 7037 8436 1102";"MAESTRO";"1001";"élelmiszer";"5382367538";"31144";"HUF";"True";"1522572550.0"
"316";"8922 2540 0979 3771";"MASTERCARD";"1012";"étterem";"5382367662";"6169";"HUF";"True";"1522572551.0"
"1630";"4701 9211 8762 1477";"VISA";"1032";"egészség";"5382368976";"32115";"HUF";"True";"1522572557.0"
"836";"7978 0736 9932 1626";"MASTERCARD";"1001";"élelmiszer";"5382368182";"12254";"HUF";"True";"1522572568.0"
"2280";"0631 3354 2203 6942";"MASTERCARD";"1021";"ruházat";"5382369626";"26963";"HUF";"True";"1522572582.0"
"44";"7232 0166 6685 8516";"MAESTRO";"1022";"ruházat";"5382367390";"12432";"HUF";"True";"1522572584.0"
"100";"3707 8638 4635 7634";"DINERS";"1050";"üzemanyag";"5382367446";"15842";"HUF";"True";"1522572669.0"
"279";"4478 0925 8071 6392";"MASTERCARD";"1002";"élelmiszer";"5382367625";"28964";"HUF";"True";"1522572836.0"
"193";"3009 7037 8436 1102";"MAESTRO";"1003";"élelmiszer";"5382367539";"20214";"HUF";"True";"1522572850.0"
"317";"8922 2540 0979 3771";"MASTERCARD";"1032";"egészség";"5382367663";"17741";"HUF";"True";"1522572851.0"
"1631";"4701 9211 8762 1477";"VISA";"1032";"egészség";"5382368977";"25671";"HUF";"True";"1522572857.0"
"45";"7232 0166 6685 8516";"MAESTRO";"1070";"könyv";"5382367391";"5560";"HUF";"True";"1522572884.0"
"1394";"9415 8456 4313 4758";"JCB";"1052";"üzemanyag";"5382368740";"15037";"HUF";"True";"1522572944.0"
"718";"9415 8456 4313 4758";"JCB";"1051";"üzemanyag";"5382368064";"12310";"HUF";"True";"1522572945.0"
"101";"3707 8638 4635 7634";"DINERS";"1031";"egészség";"5382367447";"34602";"HUF";"True";"1522572969.0"
"280";"4478 0925 8071 6392";"MASTERCARD";"1042";"elektronikai";"5382367626";"162267";"HUF";"True";"1522573136.0"
"114";"7027 5182 0357 4788";"MASTERCARD";"1020";"ruházat";"5382367460";"13138";"HUF";"True";"1522573136.0"
"194";"3009 7037 8436 1102";"MAESTRO";"1022";"ruházat";"5382367540";"17226";"HUF";"True";"1522573150.0"
"318";"8922 2540 0979 3771";"MASTERCARD";"1040";"elektronikai";"5382367664";"182409";"HUF";"True";"1522573151.0"
"46";"7232 0166 6685 8516";"MAESTRO";"1072";"könyv";"5382367392";"4518";"HUF";"True";"1522573184.0"
"719";"9415 8456 4313 4758";"JCB";"1062";"szórakozás";"5382368065";"2042";"HUF";"True";"1522573245.0"
"102";"3707 8638 4635 7634";"DINERS";"1071";"könyv";"5382367448";"2116";"HUF";"True";"1522573269.0"
"115";"7027 5182 0357 4788";"MASTERCARD";"1021";"ruházat";"5382367461";"25812";"HUF";"True";"1522573436.0"
"535";"6785 1046 9203 8152";"DINERS";"1081";"utazás";"5382367881";"209989";"HUF";"True";"1522573446.0"
"195";"3009 7037 8436 1102";"MAESTRO";"1041";"elektronikai";"5382367541";"96726";"HUF";"True";"1522573450.0"
"319";"8922 2540 0979 3771";"MASTERCARD";"1002";"élelmiszer";"5382367665";"2578";"HUF";"True";"1522573451.0"
"103";"3707 8638 4635 7634";"DINERS";"1070";"könyv";"5382367449";"2240";"HUF";"True";"1522573569.0"
"536";"6785 1046 9203 8152";"DINERS";"1081";"utazás";"5382367882";"165797";"HUF";"True";"1522573746.0"
"196";"3009 7037 8436 1102";"MAESTRO";"1061";"szórakozás";"5382367542";"4823";"HUF";"True";"1522573750.0"
"320";"8922 2540 0979 3771";"MASTERCARD";"1032";"egészség";"5382367666";"39014";"HUF";"True";"1522573751.0"
"2067";"4312 2539 2852 7920";"MASTERCARD";"1022";"ruházat";"5382369413";"22782";"HUF";"True";"1522573761.0"
"1487";"4701 9211 8762 1477";"VISA";"1071";"könyv";"5382368833";"3220";"HUF";"True";"1522573849.0"
"1339";"3513 1892 1463 9596";"VISA";"1032";"egészség";"5382368685";"9290";"HUF";"True";"1522573854.0"
