"749";"2891 3324 1145 4139";"MASTERCARD";"1001";"élelmiszer";"5382368095";"36947";"HUF";"True";"47.4993318";"19.0237523";"";"1522573856.0"
"534";"6183 7663 6696 4417";"JCB";"1050";"üzemanyag";"5382367880";"13073";"HUF";"True";"47.5135858";"19.1208947";"";"1522573919.0"
"465";"2919 6268 9868 5521";"VISA";"1001";"élelmiszer";"5382367811";"17851";"HUF";"True";"47.4993318";"19.0237523";"";"1522574061.0"
"34";"2956 8117 4459 3017";"VISA";"1032";"egészség";"5382367380";"22389";"HUF";"True";"47.510766";"19.0513418";"";"1522574109.0"
"587";"4090 1781 6010 5623";"AMEX";"1081";"utazás";"5382367933";"148350";"HUF";"True";"47.492694";"19.053128";"";"1522574127.0"
"311";"0450 8836 2009 6434";"AMEX";"1001";"élelmiszer";"5382367657";"16686";"HUF";"True";"47.4993318";"19.0237523";"";"1522574185.0"
"3";"1580 7094 9198 2776";"AMEX";"1061";"szórakozás";"5382367349";"2837";"HUF";"True";"47.4936625";"19.0526852";"";"1522574226.0"
"411";"4236 3306 3533 7726";"DINERS";"1071";"könyv";"5382367757";"5775";"HUF";"True";"47.5085084";"19.0194369";"";"1522574312.0"
"233";"0930 9822 1078 8514";"AMEX";"1032";"egészség";"5382367579";"3746";"HUF";"True";"47.510766";"19.0513418";"";"1522574459.0"
"112";"5290 1810 1901 7975";"DINERS";"1062";"szórakozás";"5382367458";"6029";"HUF";"True";"47.4771073";"19.0602603";"";"1522574540.0"
"237";"0930 9822 1078 8514";"AMEX";"1052";"üzemanyag";"5382367583";"19262";"HUF";"True";"47.558184";"19.07439";"";"1522574587.0"
"419";"2684 6578 9571 9749";"JCB";"1041";"elektronikai";"5382367765";"176298";"HUF";"True";"47.4955751";"19.0689243";"";"1522574712.0"
"561";"9241 6272 2732 4032";"VISA";"1030";"egészség";"5382367907";"24300";"HUF";"True";"47.5065185";"19.1019453";"";"1522574750.0"
"805";"5496 5670 6511 3410";"MAESTRO";"1040";"elektronikai";"5382368151";"92114";"HUF";"True";"47.4983895";"19.0913913";"";"1522574920.0"
"789";"7617 5804 3237 5509";"MAESTRO";"1021";"ruházat";"5382368135";"5383";"HUF";"True";"47.5024646";"19.1347594";"";"1522574951.0"
"119";"5290 1810 1901 7975";"DINERS";"1081";"utazás";"5382367465";"64340";"HUF";"True";"47.492694";"19.053128";"";"1522574954.0"
"323";"0020 7656 8064 0498";"MASTERCARD";"1030";"egészség";"5382367669";"15119";"HUF";"True";"47.5065185";"19.1019453";"";"1522574994.0"
"800";"3376 1313 6519 3741";"AMEX";"1030";"egészség";"5382368146";"38681";"HUF";"True";"47.5065185";"19.1019453";"";"1522575058.0"
"506";"1173 4950 1321 6671";"DINERS";"1011";"étterem";"5382367852";"3805";"HUF";"True";"47.4861163";"19.0647328";"";"1522575094.0"
"348";"4040 1276 7454 8593";"MASTERCARD";"1080";"utazás";"5382367694";"341709";"HUF";"True";"47.499512";"19.053063";"";"1522575391.0"
"772";"5407 8462 8863 0249";"MASTERCARD";"1070";"könyv";"5382368118";"3093";"HUF";"True";"47.5042391";"19.0599304";"";"1522575504.0"
"116";"5290 1810 1901 7975";"DINERS";"1060";"szórakozás";"5382367462";"1162";"HUF";"True";"47.5031823";"19.0621811";"";"1522575874.0"
"111";"5290 1810 1901 7975";"DINERS";"1002";"élelmiszer";"5382367457";"7285";"HUF";"True";"47.50098";"19.0593837";"";"1522576050.0"
"454";"6756 0608 8731 0436";"AMEX";"1022";"ruházat";"5382367800";"10081";"HUF";"True";"47.511583";"19.035859";"";"1522576107.0"
"350";"4040 1276 7454 8593";"MASTERCARD";"1072";"könyv";"5382367696";"2305";"HUF";"True";"47.496119";"19.066945";"";"1522576119.0"
"64";"6796 8296 4350 6601";"DINERS";"1070";"könyv";"5382367410";"4311";"HUF";"True";"47.5042391";"19.0599304";"";"1522576257.0"
"43";"3747 3555 1089 2776";"MAESTRO";"1012";"étterem";"5382367389";"2067";"HUF";"True";"47.5098377";"19.0981019";"";"1522576295.0"
"582";"2588 4686 1176 8806";"VISA";"1080";"utazás";"5382367928";"306683";"HUF";"True";"47.499512";"19.053063";"";"1522576319.0"
"164";"8932 7150 9262 5594";"VISA";"1082";"utazás";"5382367510";"316234";"HUF";"True";"47.49721";"19.0488859";"";"1522576343.0"
"603";"3431 6546 8505 3231";"VISA";"1002";"élelmiszer";"5382367949";"25990";"HUF";"True";"47.50098";"19.0593837";"";"1522576375.0"
"437";"3034 9155 4655 4742";"AMEX";"1003";"élelmiszer";"5382367783";"32426";"HUF";"True";"47.4937711";"19.0564734";"";"1522576387.0"
"327";"0020 7656 8064 0498";"MASTERCARD";"1002";"élelmiszer";"5382367673";"26002";"HUF";"True";"47.50098";"19.0593837";"";"1522576407.0"
"766";"9292 9353 1143 2847";"DINERS";"1072";"könyv";"5382368112";"3238";"HUF";"True";"47.496119";"19.066945";"";"1522576593.0"
"706";"8367 8730 8133 5114";"MASTERCARD";"1072";"könyv";"5382368052";"6127";"HUF";"True";"47.496119";"19.066945";"";"1522576607.0"
"477";"1572 7481 8331 8117";"DINERS";"1041";"elektronikai";"5382367823";"164761";"HUF";"True";"47.4955751";"19.0689243";"";"1522577064.0"
"483";"1572 7481 8331 8117";"DINERS";"1071";"könyv";"5382367829";"6887";"HUF";"True";"47.5085084";"19.0194369";"";"1522577070.0"
"496";"7202 7625 5496 7443";"AMEX";"1051";"üzemanyag";"5382367842";"6934";"HUF";"True";"47.50853";"19.0997001";"";"1522577085.0"
"274";"4483 6564 5108 1455";"JCB";"1040";"elektronikai";"5382367620";"228246";"HUF";"True";"47.4983895";"19.0913913";"";"1522577086.0"
"151";"6722 9077 2897 2712";"VISA";"1011";"étterem";"5382367497";"7313";"HUF";"True";"47.4861163";"19.0647328";"";"1522577099.0"
"281";"9433 5227 9725 8788";"MASTERCARD";"1041";"elektronikai";"5382367627";"149498";"HUF";"True";"47.4955751";"19.0689243";"";"1522577161.0"
"255";"5407 8462 8863 0249";"MASTERCARD";"1052";"üzemanyag";"5382367601";"13052";"HUF";"True";"47.558184";"19.07439";"";"1522577315.0"
"759";"0759 3281 3838 2246";"VISA";"1081";"utazás";"5382368105";"193825";"HUF";"True";"47.492694";"19.053128";"";"1522577321.0"
"23";"4236 3306 3533 7726";"DINERS";"1052";"üzemanyag";"5382367369";"6811";"HUF";"True";"47.558184";"19.07439";"";"1522577386.0"
"131";"5505 3005 2234 0215";"AMEX";"1040";"elektronikai";"5382367477";"110027";"HUF";"True";"47.4983895";"19.0913913";"";"1522577439.0"
"6";"7619 8129 7118 4378";"MAESTRO";"1060";"szórakozás";"5382367352";"4395";"HUF";"True";"47.5031823";"19.0621811";"";"1522577551.0"
"377";"9906 8386 3164 5595";"VISA";"1010";"étterem";"5382367723";"5647";"HUF";"True";"47.5050979";"19.0504007";"";"1522577689.0"
"540";"3454 7718 6797 4528";"AMEX";"1001";"élelmiszer";"5382367886";"3867";"HUF";"True";"47.4993318";"19.0237523";"";"1522577731.0"
"232";"0930 9822 1078 8514";"AMEX";"1072";"könyv";"5382367578";"3360";"HUF";"True";"47.496119";"19.066945";"";"1522577841.0"
"42";"3747 3555 1089 2776";"MAESTRO";"1012";"étterem";"5382367388";"5985";"HUF";"True";"47.5098377";"19.0981019";"";"1522577870.0"
"720";"4830 9043 7125 4808";"MASTERCARD";"1061";"szórakozás";"5382368066";"2044";"HUF";"True";"47.4936625";"19.0526852";"";"1522577945.0"
"67";"6796 8296 4350 6601";"DINERS";"1011";"étterem";"5382367413";"3986";"HUF";"True";"47.4861163";"19.0647328";"";"1522577965.0"
"254";"5407 8462 8863 0249";"MASTERCARD";"1070";"könyv";"5382367600";"3180";"HUF";"True";"47.5042391";"19.0599304";"";"1522577970.0"
"87";"8717 1146 8787 8902";"JCB";"1081";"utazás";"5382367433";"108947";"HUF";"True";"47.492694";"19.053128";"";"1522577979.0"
"173";"6545 8443 8785 7052";"VISA";"1012";"étterem";"5382367519";"4537";"HUF";"True";"47.5098377";"19.0981019";"";"1522578065.0"
"139";"3017 8043 7136 9843";"MAESTRO";"1001";"élelmiszer";"5382367485";"6078";"HUF";"True";"47.4993318";"19.0237523";"";"1522578099.0"
"93";"1342 0835 8510 2571";"JCB";"1020";"ruházat";"5382367439";"19044";"HUF";"True";"7.5132144";"19.0568654";"";"1522578187.0"
"384";"8951 2570 6425 2213";"DINERS";"1021";"ruházat";"5382367730";"21856";"HUF";"True";"47.5024646";"19.1347594";"";"1522578289.0"
"645";"3424 0864 6800 2395";"MASTERCARD";"1012";"étterem";"5382367991";"7561";"HUF";"True";"47.5098377";"19.0981019";"";"1522578324.0"
"793";"7271 0986 1427 9680";"JCB";"1030";"egészség";"5382368139";"3303";"HUF";"True";"47.5065185";"19.1019453";"";"1522578387.0"
"707";"8367 8730 8133 5114";"MASTERCARD";"1080";"utazás";"5382368053";"233785";"HUF";"True";"47.499512";"19.053063";"";"1522578399.0"
"643";"3424 0864 6800 2395";"MASTERCARD";"1031";"egészség";"5382367989";"37434";"HUF";"True";"47.4999491";"19.0571779";"";"1522578423.0"
"678";"7289 6571 9768 1491";"MAESTRO";"1022";"ruházat";"5382368024";"20136";"HUF";"True";"47.511583";"19.035859";"";"1522578472.0"
"146";"6722 9077 2897 2712";"VISA";"1001";"élelmiszer";"5382367492";"3656";"HUF";"True";"47.4993318";"19.0237523";"";"1522578700.0"
"513";"7296 8187 1085 7578";"AMEX";"1032";"egészség";"5382367859";"11008";"HUF";"True";"47.510766";"19.0513418";"";"1522578837.0"
"501";"4650 8771 8634 3207";"MAESTRO";"1050";"üzemanyag";"5382367847";"14980";"HUF";"True";"47.5135858";"19.1208947";"";"1522578848.0"
"814";"3093 1006 4538 0391";"VISA";"1041";"elektronikai";"5382368160";"141213";"HUF";"True";"47.4955751";"19.0689243";"";"1522578951.0"
"745";"1320 0684 0310 6121";"AMEX";"1070";"könyv";"5382368091";"3397";"HUF";"True";"47.5042391";"19.0599304";"";"1522578955.0"
"671";"8326 2124 2539 1013";"AMEX";"1082";"utazás";"5382368017";"178462";"HUF";"True";"47.49721";"19.0488859";"";"1522578977.0"
"566";"6783 2551 1402 3730";"DINERS";"1022";"ruházat";"5382367912";"19272";"HUF";"True";"47.511583";"19.035859";"";"1522579102.0"
"508";"1173 4950 1321 6671";"DINERS";"1051";"üzemanyag";"5382367854";"10084";"HUF";"True";"47.50853";"19.0997001";"";"1522579171.0"
"341";"3003 1791 9800 6879";"VISA";"1081";"utazás";"5382367687";"335018";"HUF";"True";"47.492694";"19.053128";"";"1522579189.0"
"8";"5196 6635 8481 4912";"DINERS";"1062";"szórakozás";"5382367354";"3641";"HUF";"True";"47.4771073";"19.0602603";"";"1522579205.0"
"801";"3376 1313 6519 3741";"AMEX";"1003";"élelmiszer";"5382368147";"37089";"HUF";"True";"47.4937711";"19.0564734";"";"1522579389.0"
"497";"7202 7625 5496 7443";"AMEX";"1001";"élelmiszer";"5382367843";"30222";"HUF";"True";"47.4993318";"19.0237523";"";"1522579486.0"
"240";"0930 9822 1078 8514";"AMEX";"1032";"egészség";"5382367586";"29008";"HUF";"True";"47.510766";"19.0513418";"";"1522579515.0"
"557";"9241 6272 2732 4032";"VISA";"1082";"utazás";"5382367903";"279686";"HUF";"True";"47.49721";"19.0488859";"";"1522579563.0"
"549";"2066 4341 3165 0778";"MAESTRO";"1061";"szórakozás";"5382367895";"1116";"HUF";"True";"47.4936625";"19.0526852";"";"1522579653.0"
"171";"6326 5686 7194 8545";"MASTERCARD";"1012";"étterem";"5382367517";"3373";"HUF";"True";"47.5098377";"19.0981019";"";"1522579731.0"
"21";"7788 6491 7717 4603";"JCB";"1080";"utazás";"5382367367";"64881";"HUF";"True";"47.499512";"19.053063";"";"1522579846.0"
"277";"4483 6564 5108 1455";"JCB";"1050";"üzemanyag";"5382367623";"12903";"HUF";"True";"47.5135858";"19.1208947";"";"1522580097.0"
"324";"0020 7656 8064 0498";"MASTERCARD";"1052";"üzemanyag";"5382367670";"15152";"HUF";"True";"47.558184";"19.07439";"";"1522580176.0"
"808";"4886 8976 4715 1929";"MASTERCARD";"1021";"ruházat";"5382368154";"21856";"HUF";"True";"47.5024646";"19.1347594";"";"1522580200.0"
"344";"4040 1276 7454 8593";"MASTERCARD";"1051";"üzemanyag";"5382367690";"11391";"HUF";"True";"47.50853";"19.0997001";"";"1522580267.0"
"114";"5290 1810 1901 7975";"DINERS";"1003";"élelmiszer";"5382367460";"7915";"HUF";"True";"47.4937711";"19.0564734";"";"1522580275.0"
"502";"8717 1146 8787 8902";"JCB";"1080";"utazás";"5382367848";"349855";"HUF";"True";"47.499512";"19.053063";"";"1522580550.0"
"361";"5953 9433 8363 2965";"JCB";"1050";"üzemanyag";"5382367707";"18829";"HUF";"True";"47.5135858";"19.1208947";"";"1522580670.0"
"267";"6111 3200 3051 6438";"AMEX";"1070";"könyv";"5382367613";"3419";"HUF";"True";"47.5042391";"19.0599304";"";"1522580701.0"
"275";"4483 6564 5108 1455";"JCB";"1060";"szórakozás";"5382367621";"7967";"HUF";"True";"47.5031823";"19.0621811";"";"1522580813.0"
"166";"8932 7150 9262 5594";"VISA";"1081";"utazás";"5382367512";"268860";"HUF";"True";"47.492694";"19.053128";"";"1522580829.0"
"381";"8951 2570 6425 2213";"DINERS";"1050";"üzemanyag";"5382367727";"9944";"HUF";"True";"47.5135858";"19.1208947";"";"1522581088.0"
"498";"7202 7625 5496 7443";"AMEX";"1021";"ruházat";"5382367844";"10842";"HUF";"True";"47.5024646";"19.1347594";"";"1522581104.0"
"15";"2382 6111 6221 9737";"MASTERCARD";"1001";"élelmiszer";"5382367361";"24452";"HUF";"True";"47.4993318";"19.0237523";"";"1522581888.0"
"608";"0905 5507 1354 2094";"JCB";"1021";"ruházat";"5382367954";"17089";"HUF";"True";"47.5024646";"19.1347594";"";"1522581917.0"
"762";"7851 3827 3188 6917";"VISA";"1051";"üzemanyag";"5382368108";"7304";"HUF";"True";"47.50853";"19.0997001";"";"1522582008.0"
"222";"2797 7914 4892 3103";"VISA";"1020";"ruházat";"5382367568";"10045";"HUF";"True";"7.5132144";"19.0568654";"";"1522582447.0"
"473";"1572 7481 8331 8117";"DINERS";"1022";"ruházat";"5382367819";"23577";"HUF";"True";"47.511583";"19.035859";"";"1522582499.0"
"647";"1570 5352 3610 0088";"MASTERCARD";"1060";"szórakozás";"5382367993";"1128";"HUF";"True";"47.5031823";"19.0621811";"";"1522582516.0"
"646";"3424 0864 6800 2395";"MASTERCARD";"1041";"elektronikai";"5382367992";"16861";"HUF";"True";"47.4955751";"19.0689243";"";"1522582526.0"
"261";"6111 3200 3051 6438";"AMEX";"1012";"étterem";"5382367607";"2361";"HUF";"True";"47.5098377";"19.0981019";"";"1522582640.0"
"52";"1060 6978 4769 3630";"AMEX";"1061";"szórakozás";"5382367398";"1171";"HUF";"True";"47.4936625";"19.0526852";"";"1522582816.0"
"245";"9579 2783 3482 5314";"MASTERCARD";"1061";"szórakozás";"5382367591";"7545";"HUF";"True";"47.4936625";"19.0526852";"";"1522582824.0"
"305";"0450 8836 2009 6434";"AMEX";"1072";"könyv";"5382367651";"3792";"HUF";"True";"47.496119";"19.066945";"";"1522582841.0"
"250";"5407 8462 8863 0249";"MASTERCARD";"1070";"könyv";"5382367596";"2853";"HUF";"True";"47.5042391";"19.0599304";"";"1522582850.0"
"441";"0395 7423 4378 4435";"MAESTRO";"1062";"szórakozás";"5382367787";"5478";"HUF";"True";"47.4771073";"19.0602603";"";"1522582894.0"
"385";"8951 2570 6425 2213";"DINERS";"1003";"élelmiszer";"5382367731";"26074";"HUF";"True";"47.4937711";"19.0564734";"";"1522582900.0"
"366";"0815 2006 6359 9676";"VISA";"1042";"elektronikai";"5382367712";"233464";"HUF";"True";"47.517732";"19.141521";"";"1522583032.0"
"299";"1280 5301 6299 2330";"DINERS";"1021";"ruházat";"5382367645";"5362";"HUF";"True";"47.5024646";"19.1347594";"";"1522583158.0"
"81";"6915 1316 6306 1408";"VISA";"1070";"könyv";"5382367427";"5272";"HUF";"True";"47.5042391";"19.0599304";"";"1522583417.0"
"158";"3903 3936 3031 4487";"VISA";"1080";"utazás";"5382367504";"291382";"HUF";"True";"47.499512";"19.053063";"";"1522583478.0"
"459";"6756 0608 8731 0436";"AMEX";"1011";"étterem";"5382367805";"3869";"HUF";"True";"47.4861163";"19.0647328";"";"1522583657.0"
"593";"6625 2577 6317 8576";"MASTERCARD";"1012";"étterem";"5382367939";"9544";"HUF";"True";"47.5098377";"19.0981019";"";"1522583662.0"
"662";"1927 9538 8360 7966";"VISA";"1072";"könyv";"5382368008";"2153";"HUF";"True";"47.496119";"19.066945";"";"1522583672.0"
